,X,Y,FID,source,type,natureobje,description,codecpv_di,referencec,datepublic,dureemois,montant,formeprix,departement executant,nature,procedure_,categoriee,denominati,departement entreprise
174,2.8212988183858,50.4372553547509,175,API AIFE,Marché,Travaux,20C003-Lot 1 Accord cadre à bons de commande pour des Travaux d'assainissement inférieurs ou égaux à 200 000 euros HT,45,Travaux d'assainissement,2021/01/11,48,195789,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,SADE CGTH,Pas-de-Calais
175,2.8212988183858,50.4372553547509,176,API AIFE,Marché,Services,22S183-Contrat de suivi progiciel Astre GF + Astre RH,72,Services de maintenance des systèmes et services d'assistance,2023/01/16,48,400000,Révisable,62,ACCORD-CADRE,Marché public négocié sans publicité ni mise en concurrence préalable,GE,GFI PROGICIELS,Seine-Saint-Denis
176,2.8212988183858,50.4372553547509,177,API AIFE,Marché,Fournitures,Fourniture de boissons pour les services de la CommunautXXXXX d'AgglomXXXXXration de Lens-LiXXXXXvin,15,"Boissons, tabac et produits connexes",2020/04/05,12,891,Révisable,62,ACCORD-CADRE,Procédure adaptée,NC,Bedague,Pas-de-Calais
177,2.8212988183858,50.4372553547509,178,API AIFE,Marché,Travaux,19S097-Lot 13 : Plomberie - Sanitaires - Chauffage - Ventilation,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019/11/14,26,283900,Révisable,62,MARCHE,Procédure adaptée,PME,LAIGNEL,Pas-de-Calais
178,2.8212988183858,50.4372553547509,179,API AIFE,Marché,Travaux,19S097-Lot 1 : Gros oeuvre,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019/11/14,26,447500,Révisable,62,MARCHE,Procédure adaptée,PME,SAS FCB,Pas-de-Calais
179,2.8212988183858,50.4372553547509,180,API AIFE,Marché,Fournitures,21S006R-Lot 2 : Location d'installations provisoires et de sécurité et d'outillage,34,Véhicules utilitaires,2021/08/19,48,20000,Révisable,62,ACCORD-CADRE,Procédure adaptée,NC,KILOUTOU,Nord
180,2.8212988183858,50.4372553547509,181,API AIFE,Marché,Fournitures,20S046-Lot 3 - Fourniture de bornes aériennes,34,Conteneurs et poubelles de déchets,2021/01/11,48,53880,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,UTPM ENVIRONNEMENT,Aisne
181,2.8212988183858,50.4372553547509,182,API AIFE,Marché,Travaux,19S097-Lot 2: Charpente bois,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019/11/14,26,119367,Révisable,62,MARCHE,Procédure adaptée,PME,BSM,Nord
182,2.8212988183858,50.4372553547509,183,API AIFE,Marché,Fournitures,"Fourniture de paille, foin et betteraves pour les animaux du parc des cytises",31, ,2020/04/05,12,2460,Révisable,62,ACCORD-CADRE,Procédure adaptée,NC,GRATPAIN MATHIEU,Pas-de-Calais
183,2.8212988183858,50.4372553547509,184,API AIFE,Marché,Services,MarchXXXXX d'opXXXXXrateurs de tXXXXXlXXXXXcommunications,64,Services de téléphonie et de transmission de données,2020/03/07,24,14418,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,NC,SFR,Seine-Saint-Denis
184,2.8212988183858,50.4372553547509,185,API AIFE,Marché,Fournitures,20S046-Lot 2 - Fourniture de sacs plastiques jaune et bordeaux pour la collecte des secteurs centres villes,34,Conteneurs et poubelles de déchets,2021/01/11,48,64190,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,ETI,PTL,Seine-Maritime
185,2.8212988183858,50.4372553547509,186,API AIFE,Marché,Services,Maintenance du process au crXXXXXmatorium de Vendin le Vieil,50,Services de réparation et d'entretien de machines,2020/04/07,12,82890,Révisable,62,MARCHE,Procédure adaptée,PME,ATI ENVIRONNEMENT,Loiret
186,2.8212988183858,50.4372553547509,187,API AIFE,Marché,Fournitures,21S074-Accessoires de nettoyage et brosserie,39,Produits d'entretien des sols,2022/02/17,24,20000,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,DEVLAEMINCK,Nord
187,2.8212988183858,50.4372553547509,188,API AIFE,Marché,Travaux,19S158-Plomberie Sanitaire Chauffage Ventilation,45,Travaux de construction,2020/08/11,16,81500,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,SARL MIROUX,Nord
188,2.8212988183858,50.4372553547509,189,API AIFE,Marché,Services,21S102-21S102 - Formation action en méthodologie de projet en santé pour les acteurs des quartiers prioritaires de la Politique de la Ville (QPV),80,Services de formation,2021/11/18,18,6500,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,IMAGINE UNE HISTOIRE,Nord
189,2.8212988183858,50.4372553547509,190,API AIFE,Marché,Services,21S100-Lot 2 : Parc des Cytises,85,Services vétérinaires,2022/01/10,24,80000,Révisable,62,MARCHE,Appel d'offres ouvert,PME,SELARL VETERINAIRE MEREAUX,Pas-de-Calais
190,2.8212988183858,50.4372553547509,191,API AIFE,Marché,Services,"19S165-Lot 2 - Accord-cadre de prestations d'assistance technique relatives aux travaux de VRD, espaces extérieurs et génie civil sur le territoire de la Communauté d'Agglomération de Lens Liévin",71,Services divers d'ingénierie,2020/06/26,24,160000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,AMENA KONCEPT,Pas-de-Calais
191,,,192,API AIFE,Marché,Services,"18S0133-Etude prXXXXX-opXXXXXrationnelle programmXXXXXe relative XXXXX la rXXXXXalisation et la mise en uvre d'une OpXXXXXration ProgrammXXXXXe d'AmXXXXXlioration de l'Habitat - Renouvellement Urbain (OPAH-RU) sur les communes de LENS, LIEVIN et HARNES",71,"Études de faisabilité, service de conseil, analyse",2019/06/17,12,33150,Ferme et actualisable,62,MARCHE,Procédure adaptée,NC, , 
192,2.8212988183858,50.4372553547509,193,API AIFE,Marché,Services,19S025-Mission d'accompagnement pour le suivi de projets de production d'XXXXXnergies renouvelables,71,Services d'assistance dans le domaine de l'ingénierie,2019/09/03,18,53550,Révisable,62,MARCHE,Procédure adaptée,PME,SARL DEKNUDT,Nord
193,2.8212988183858,50.4372553547509,194,API AIFE,Marché,Services,"22S024-Lot 4 : Réseau d'interconnexion de type Lan to Lan, SDWAN et accès Internet à débit garanti",64,Services de télécommunications,2022/09/06,24,500000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,SERINYA TELECOM,Seine-Maritime
194,2.8212988183858,50.4372553547509,195,API AIFE,Marché,Travaux,19S097-Lot 8 : Carrelages - faXXXXXences,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019/11/14,26,35286,Révisable,62,MARCHE,Procédure adaptée,NC,LD CARRELAGE,Pas-de-Calais
195,2.8212988183858,50.4372553547509,196,API AIFE,Marché,Travaux,Travaux d'assainissement et d'eau potable rue Hocq XXXXX PONT-A-VENDIN,45,Travaux d'assainissement,2020/04/05,2,220852,Ferme et actualisable,62,MARCHE,Procédure adaptée,NC,SADE CGTH,Pas-de-Calais
196,2.8212988183858,50.4372553547509,197,API AIFE,Marché,Fournitures,19S0057-Travaux d'eau potable route de BXXXXXthune XXXXX Loos-en-Gohelle,44,Conduites d'eau potable,2019/08/29,1,156426,Révisable,62,MARCHE,Procédure adaptée,NC,SOGEA NORD HYDRAULIQUE,Pas-de-Calais
197,2.8212988183858,50.4372553547509,198,API AIFE,Marché,Travaux,21S044-Lot 11 : ascenseur,45,Travaux d'installation d'ascenseurs,2022/05/10,24,32950,Révisable,62,MARCHE,Procédure adaptée,PME,SAS A2A,Marne
198,2.8212988183858,50.4372553547509,199,API AIFE,Marché,Services,22C002 -Accord-cadre de définition et de maîtrise d'uvre urbaine pour l'aménagement du secteur Euralens Sud et  marché subséquent n°1,71,"Services d'architecture, d'ingénierie et de planification",2022/12/08,72,500000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,Grpt BLAU /Empreinte/Explicités/MA-GEO/ Leherissey,Nord
199,2.8212988183858,50.4372553547509,200,API AIFE,Marché,Services,21S001-Elaboration d'un pacte financier et fiscal de solidarité communautaire,79,Services d'études,2021/10/28,7,27530,Ferme,62,ACCORD-CADRE,Procédure adaptée,GE,KPMG EXPERTISE ET CONSEIL,Hauts-de-Seine
200,2.8212988183858,50.4372553547509,201,API AIFE,Marché,Services,"21S064-Assistance à maîtrise d'ouvrage pour la conception, la construction, l'exploitation technique et la maintenance du centre aquatique de Harnes",71,"Services d'architecture, services de construction, services d'ingénierie et services d'inspection",2021/12/13,60,45256,Révisable,62,MARCHE,Appel d'offres ouvert,NC,ISC(mandataire),Yvelines
201,2.8212988183858,50.4372553547509,202,API AIFE,Marché,Travaux,19S0051-Travaux d'assainissement rue de Gouy à SERVINS,45,Travaux d'assainissement,2020/03/06,3,180789,Ferme et actualisable,62,MARCHE,Procédure adaptée,NC,RAMERY TP,Pas-de-Calais
202,2.8212988183858,50.4372553547509,203,API AIFE,Marché,Services,20S116-Hébergement et maintenance serveur,72,Services de conception de sites WWW (World Wide Web),2021/04/21,48,800,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,AUDACE,Pas-de-Calais
203,2.8212988183858,50.4372553547509,204,API AIFE,Marché,Travaux,21S040-Travaux de déconstruction de la salle CHOCHOY et des Toilettes Publiques à Lens - ZAC Centralité.,45,Travaux de démolition de bâtiments et travaux de terrassement,2021/08/10,3,23700,Révisable,62,MARCHE,Procédure adaptée,PME,DEMOLAF,Pas-de-Calais
204,2.8212988183858,50.4372553547509,205,API AIFE,Marché,Travaux,19S097-Lot 12 : XXXXXlectricitXXXXX CF-cf,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019/11/14,26,137800,Révisable,62,MARCHE,Procédure adaptée,NC,SATELEC,Nord
205,2.8212988183858,50.4372553547509,206,API AIFE,Marché,Services,MarchXXXXX d'opXXXXXrateurs de tXXXXXlXXXXXcommunications,64,Services de téléphonie et de transmission de données,2020/04/01,24,17346,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,NC,ORANGE,Nord
206,2.8212988183858,50.4372553547509,207,API AIFE,Marché,Travaux,19S058-Travaux d'assainissement et d'eau potable - Boulevard Vauban XXXXX Sains-en-Gohelle,45,Travaux d'assainissement,2019/09/03,9,348876,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,BALESTRA TP,Pas-de-Calais
207,2.8212988183858,50.4372553547509,208,API AIFE,Marché,Services,21S046-21S046_MS3_Etude pré-opérationnelle sur la cité 10 à Vendin-le-Vieil dans le cadre de l'Engagement pour le Renouveau du Bassin Minier,71,"Études de faisabilité, service de conseil, analyse",2022/08/09,30,102100,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,NC,ANYOJI BELTRANDO,Paris
208,2.8212988183858,50.4372553547509,209,API AIFE,Marché,Travaux,"19S085-Marché public global de performance ayant pour objet la conception, la réalisation ainsi que l'exploitation technique et la maintenance d'un centre aquatique à Lens",45,Travaux de construction de piscines,2022/04/28,180,29782745,Révisable,62,MARCHE,Dialogue compétitif,GE,Sogea Caroni,Nord
209,2.8212988183858,50.4372553547509,210,API AIFE,Marché,Services,21S043-21S043 - MS2 - Etude urbaine pré-opérationnelle de la Cité Anchin à Noyelles-sous-Lens dans le cadre de l'Engagement pour le Renouveau du Bassin Minier,71,"Études de faisabilité, service de conseil, analyse",2021/10/27,18,13171,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,PME,INTERLAND,Rhône
210,2.8212988183858,50.4372553547509,211,API AIFE,Marché,Services,"19S169-Brochures, affichettes, feuillets et dépliants",79,Services d'impression et de distribution,2020/03/06,48,320000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,L'ARTESIENNE,Pas-de-Calais
211,2.8212988183858,50.4372553547509,212,API AIFE,Marché,Services,22S124-Lot 2 - Dommages aux biens et risques annexes - hors UTOM,66,Services de courtage et services d'agence dans le secteur des assurances,2022/12/21,108,188873,Révisable,62,MARCHE,Appel d'offres ouvert,GE,MMA,Sarthe
212,2.8212988183858,50.4372553547509,213,API AIFE,Marché,Travaux,"21S111-Travaux routiers , travaux de voirie supérieurs à 300 000  H.T.",45,Travaux d'entretien routier,2022/01/03,24,383108,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,ETI,SOTRAIX,Pas-de-Calais
213,2.8212988183858,50.4372553547509,214,API AIFE,Marché,Services,AMO coanimation et évaluation SATD,71,"Études de faisabilité, service de conseil, analyse",2020/04/10,21,69550,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,NC,EXTRACITE,Nord
214,2.8212988183858,50.4372553547509,215,API AIFE,Marché,Fournitures,22S139-Lot 3 : Achat d'un débusqueur transporteur à chenilles. « cheval de fer ».,16,Matériel de jardinage divers,2022/11/15,6,22247,Ferme,62,MARCHE,Procédure adaptée,ETI,MAPP Votre mat�riel de jardin,Nord
215,2.8212988183858,50.4372553547509,216,API AIFE,Marché,Travaux,20S055-Lot 1 Voirie Assainissement:,45,Travaux préparatoires de viabilité,2021/04/14,32,1145608,Révisable,62,MARCHE,Procédure adaptée,ETI,SOTRAIX,Pas-de-Calais
216,2.8212988183858,50.4372553547509,217,API AIFE,Marché,Services,22S083-MS7- Etude pré-opérationnelle sur la cité St Albert à Liévin,71,"Études de faisabilité, service de conseil, analyse",2022/07/13,18,81389,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,PME,PAYSAGE 360,Pas-de-Calais
217,2.8212988183858,50.4372553547509,218,API AIFE,Marché,Travaux,Travaux d'assainissement et d'eau potable rue du 1er mai XXXXX MXXXXXricourt,45,Travaux d'assainissement,2020/03/27,4,639468,Ferme,62,MARCHE,Procédure adaptée,NC,DESQUESNES,Pas-de-Calais
218,2.8212988183858,50.4372553547509,219,API AIFE,Marché,Travaux,19S049-Lot 1 : Gros oeuvre étendu,45,Travaux de gros œuvre,2022/07/01,29,19834,Révisable,62,MARCHE,Procédure adaptée,NC,BAUDIN CHATEAUNEUF ARTOIS / MIROUX,Pas-de-Calais
219,2.8212988183858,50.4372553547509,220,API AIFE,Marché,Services,20S041-Marché de prestations de services et de travaux relatifs à la maintenance mécanique et fumisterie au crématorium de Vendin-le-Vieil,50,Services de réparation et d'entretien de machines,2020/10/27,20,160000,Révisable,62,ACCORD-CADRE,Procédure adaptée,ETI,SAF,Pas-de-Calais
220,2.8212988183858,50.4372553547509,221,API AIFE,Marché,Services,"21S027-Conseil éditorial, rédaction et conception de magazines d'information",79,Services de conception graphique,2021/06/28,48,183000,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,SARL TIGRE BLANC,Nord
221,2.8212988183858,50.4372553547509,222,API AIFE,Marché,Travaux,22S086-Lot 3 - Espaces verts,45,Travaux préparatoires de viabilité,2022/12/29,53,580849,Révisable,62,MARCHE,Procédure adaptée,PME,INOVERT,Essonne
222,2.8212988183858,50.4372553547509,223,API AIFE,Marché,Services,20S116-Refonte et  maintenance du site internet,72,Services de conception de sites WWW (World Wide Web),2021/04/21,48,29050,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,AUDACE,Pas-de-Calais
223,2.8212988183858,50.4372553547509,224,API AIFE,Marché,Travaux,"19S158R - Aménagement de la Maison de l'Habitat Durable à Lens, relance du gros-uvre étendu.",45,Travaux de plâtrerie,2020/07/03,16,126379,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,SOGEBAT,Pas-de-Calais
224,2.8212988183858,50.4372553547509,225,API AIFE,Marché,Services,MarchXXXXX d'opXXXXXrateurs de tXXXXXlXXXXXcommunications,64,Services de téléphonie et de transmission de données,2020/03/27,24,52092,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,PME,SERINYA TELECOM,Seine-Maritime
225,2.8212988183858,50.4372553547509,226,API AIFE,Marché,Services,"22S024-Lot 1 : Raccordements analogiques et numériques (T0, T2), Trunksip, acheminement des communications entrantes et sortantes",64,Services de télécommunications,2022/09/06,24,25000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,SERINYA TELECOM,Seine-Maritime
226,2.8212988183858,50.4372553547509,227,API AIFE,Marché,Services,22S077-Accord-cadre pour des prestations de service concernant le repérage de matériaux contenant de l'amiante et de diagnostics des risques d'exposition au plomb sur le patrimoine de la Communauté d'Agglomération de Lens Liévi,71,Services d'inspection et de vérification de bâtiment,2022/12/21,48,66666,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,AMIANTE DIAGNOSTIC SARL,Pas-de-Calais
227,2.8212988183858,50.4372553547509,228,API AIFE,Marché,Services,22S060-ACCORD CADRE A BONS DE COMMANDES MULTI-ATTRIBUTAIRES DE PRESTATIONS DE SERVICES POUR LES CONTRÔLES DE STRUCTURES ET DE MATÉRIAUX DE V.R.D.,71,"Services d'essais techniques, services d'analyses et services de conseil",2022/11/17,12,75000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,AGGERIS,Nord
228,2.8212988183858,50.4372553547509,229,API AIFE,Marché,Services,"20S068-Fourniture, entretien et évacuation de conteneurs d'hygiène féminine",85,Services d'hygiène,2020/12/08,48,20000,Révisable,62,MARCHE,Procédure adaptée,PME,SAS BARDUSCH,Nord
229,2.8212988183858,50.4372553547509,230,API AIFE,Marché,Services,21S025-Mission Maitrise d'oeuvre pour la création d'un office de tourisme nouvelle génération LENS,71,"Services d'architecture, services de construction, services d'ingénierie et services d'inspection",2021/07/30,30,138490,Révisable,62,MARCHE,Procédure adaptée,PME,MV2 ARCHITECTES,Nord
230,2.8212988183858,50.4372553547509,231,API AIFE,Marché,Services,21S057-Groupement de commandes pour la location et la maintenance de défibrillateurs,50,Services de réparation et d'entretien de matériel médical,2021/12/30,48,135067,Révisable,62,MARCHE,Appel d'offres ouvert,PME,FND CARDIO COURSE,Nord
231,2.8212988183858,50.4372553547509,232,API AIFE,Marché,Travaux,Travaux d'assainissement et d'eau potable Avenue des Saules XXXXX Harnes,45,Travaux d'assainissement,2020/03/27,12,1336424,Révisable,62,MARCHE,Appel d'offres ouvert,NC,COLAS,Pas-de-Calais
232,2.8212988183858,50.4372553547509,233,API AIFE,Marché,Services,"20S097-Lot 2 - Accord-cadre à bons de commande de service de balayage, de nettoyage, de dérasement et de délignement des accotements, de désherbage mécanisé ou manuel des voiries",90,Services de déneigement,2020/12/21,12,93667,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,SOTRAVEER,Nord
233,2.8212988183858,50.4372553547509,234,API AIFE,Marché,Travaux,21S111-Travaux d'entretien routier inférieurs ou égaux à 300 000  H.T.,45,Travaux d'entretien routier,2022/01/03,24,879402,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,ETI,SOTRAIX,Pas-de-Calais
234,2.8212988183858,50.4372553547509,235,API AIFE,Marché,Fournitures,21S117-Acquisition d'un scanner à cercueils et contrat de maintenance associé,38,Équipement de contrôle aux rayons X,2022/08/11,20,38619,Ferme,62,MARCHE,Procédure adaptée,PME,Visiom,Hauts-de-Seine
235,2.8212988183858,50.4372553547509,236,API AIFE,Marché,Travaux,20S099-Lot 10 : Accord cadre à marchés subséquents pour les  travaux de menuiseries métalliques supérieurs à 70 000  H.T.,45,Travaux de construction de bâtiments,2021/08/24,12,800000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,LOISON,Nord
236,2.8212988183858,50.4372553547509,237,API AIFE,Marché,Travaux,"20S099-Lot 15 : Accord cadre à bons de commande pour l'entretien, la réparation et les petits aménagements d'étanchéité, inférieurs ou égaux à 70 000  H.T.",45,Travaux de construction de bâtiments,2021/08/24,12,1600000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,CARLIER,Pas-de-Calais
237,2.8212988183858,50.4372553547509,238,API AIFE,Marché,Services,21S055-Lot 2 - Etude pour la mise en place de bornes enterrées dans les centres-villes de LENS et LIEVIN,79,Services d'études,2022/08/02,12,20500,Ferme,62,MARCHE,Appel d'offres ouvert,ETI,ELCIMAI ENVIRONNEMENT,Seine-et-Marne
238,2.8212988183858,50.4372553547509,239,API AIFE,Marché,Services,21S109-Elaboration d'un Schéma Directeur Territorial des Réseaux de Chaleur (SDTRC),71,Services de conseil en ingénierie de l'environnement,2022/05/10,24,67270,Révisable,62,MARCHE,Procédure adaptée,PME,ITHERM CONSEIL (92 Gennevilliers),Hauts-de-Seine
239,2.8212988183858,50.4372553547509,240,API AIFE,Marché,Services,21S039-lot 1  : contrôles des équipements et installations diverses,71,Services de contrôle et d'essais techniques,2021/12/07,48,70973,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,SOCOTEC ENVIRONNEMENT,Nord
240,2.8212988183858,50.4372553547509,241,API AIFE,Marché,Services,"20S032-Lot 2 - Affranchissement des courriers et colis, et fourniture d'enveloppes pré-timbrées",64,Services postaux,2020/08/10,12,186000,Révisable,62,MARCHE,Procédure adaptée,GE,La Poste SA,Paris
241,2.8212988183858,50.4372553547509,242,API AIFE,Marché,Services,20S026-Lot 2 - Entretien du patrimoine arboré,77,Réalisation et entretien d'espaces verts,2020/07/31,12,400000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,IDVERDE,Pas-de-Calais
242,2.8212988183858,50.4372553547509,243,API AIFE,Marché,Services,20S085-20S085 - Collecte et traitement des déchets de la pépinière et des hôtels d'entreprises de Liévin,90,Services de traitement et d'élimination des ordures ménagères et des déchets non dangereux,2021/08/24,12,50152,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,GE,NICOLLIN SAS,Rhône
243,2.8212988183858,50.4372553547509,244,API AIFE,Marché,Services,18R0037-Etude prXXXXXalable XXXXX l'XXXXXlaboration d'un schXXXXXma directeur de gestion des eaux pluviales,71,Services d'ingénierie,2019/05/29,40,59300,Révisable,62,MARCHE,Procédure adaptée,NC,IRH Ingénieur conseil,Pas-de-Calais
244,2.8212988183858,50.4372553547509,245,API AIFE,Marché,Services,21S070-Traitement par valorisation des déchets de plâtre issus des déchèteries,90,Services de traitement et d'élimination des ordures ménagères et des déchets non dangereux,2022/03/30,24,80000,Révisable,62,MARCHE,Appel d'offres ouvert,PME,RECYNOV,Nord
245,2.8212988183858,50.4372553547509,246,API AIFE,Marché,Services,22S046 - Etude hydraulique pour la création de zones d'expansion de crue sur le bassin versant de la Souchez,71,Services d'ingénierie,2022/12/28,18,60950,Révisable,62,MARCHE,Appel d'offres ouvert,PME,DESIGN HYDRAULIQUE ET ENERGIE,Gironde
246,2.8212988183858,50.4372553547509,247,API AIFE,Marché,Services,"21S008-ACCORD-CADRE  A BONS DE COMMANDE DE MAINTENANCE, ENTRETIEN ET DE REPARATION  DES CLIMATISATIONS, VENTILATIONS ET DE CENTRALE DE TRAITEMENT D'AIR DE LA CALL",50,Services de réparation et d'entretien d'installations de bâtiments,2021/06/02,48,400000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,SPIE FACILITIES,Nord
247,2.8212988183858,50.4372553547509,248,API AIFE,Marché,Services,21S039-Lot 3 : contrôles des espaces publics,71,Services de contrôle et d'essais techniques,2021/12/07,48,4187,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,SOLEUS,Rhône
248,2.8212988183858,50.4372553547509,249,API AIFE,Marché,Fournitures,Entretien et rXXXXXparation du matXXXXXriel thermique et XXXXXlectrique ainsi que la fourniture de petit matXXXXXriel de jardinage et d'horticulture,16,Matériel de jardinage divers,2020/03/27,12,9987,Révisable,62,ACCORD-CADRE,Procédure adaptée,ETI,MAPP Votre mat�riel de jardin,Nord
249,2.8212988183858,50.4372553547509,250,API AIFE,Marché,Fournitures,"20S046-Lot 1 - Fourniture de bacs roulants pour les collectes des Ordures Ménagères, ainsi que des Emballages Ménagers",34,Conteneurs et poubelles de déchets,2021/01/11,48,174887,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,SSI SCHAEFER,Seine-et-Marne
250,2.8212988183858,50.4372553547509,251,API AIFE,Marché,Services,MarchXXXXX d'opXXXXXrateurs de tXXXXXlXXXXXcommunications,64,Services de téléphonie et de transmission de données,2020/03/27,24,4320,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,NC,ORANGE,Nord
251,2.8212988183858,50.4372553547509,252,API AIFE,Marché,Travaux,20C004-Lot 2 Accord cadre à marchés subséquents pour des travaux d'eau potable supérieurs à  100 000 euros H.T.,45,Travaux relatifs aux conduites d'alimentation en eau,2021/01/11,48,261065,Ferme et actualisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,BALESTRA TP,Pas-de-Calais
252,2.8212988183858,50.4372553547509,253,API AIFE,Marché,Services,22S124-Lot 3 - Automobile et risques annexes,66,Services de courtage et services d'agence dans le secteur des assurances,2022/12/21,108,24332,Révisable,62,MARCHE,Appel d'offres ouvert,GE,GROUPAMA NORD EST,Marne
253,2.8212988183858,50.4372553547509,254,API AIFE,Marché,Services,20S065-Etude pour la requalification et la redynamisation des parcs d'activités de la Communauté d'agglomération de Lens Liévin (CALL),71,"Études de faisabilité, service de conseil, analyse",2021/01/22,9,34799,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,MODAAL,Rhône
254,2.8212988183858,50.4372553547509,255,API AIFE,Marché,Fournitures,"22S096-Accord-cadre à bons de commande pour la signalisation horizontale, verticale et la signalétique sur le patrimoine de la Communauté d'Agglomération de LENS-LIEVIN",34,Équipement de signalisation,2022/11/23,24,263502,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,T2E,Pas-de-Calais
255,2.8212988183858,50.4372553547509,256,API AIFE,Marché,Travaux,21S026-Lot 2 : Travaux d'eau potable,45,Travaux d'assainissement,2021/08/25,36,158890,Ferme et actualisable,62,MARCHE,Procédure adaptée,NC,SOGEA NORD HYDRAULIQUE SAS,Pas-de-Calais
256,2.8212988183858,50.4372553547509,257,API AIFE,Marché,Services,21S100-Lot 1 : Fourrière,85,Services vétérinaires,2022/01/10,24,100000,Révisable,62,MARCHE,Appel d'offres ouvert,PME,SELARL VETERINAIRE MEREAUX,Pas-de-Calais
257,2.8212988183858,50.4372553547509,258,API AIFE,Marché,Services,22S081-Lot 2 - Transport et valorisation des matériaux fibreux issus des collectes sélectives,90,Services liés aux déchets et aux ordures,2023/01/04,12,1091237,Ferme,62,MARCHE,Appel d'offres ouvert,GE,EUROPEAN PRODUCTS RECYCLING,Seine-Saint-Denis
258,2.8212988183858,50.4372553547509,259,API AIFE,Marché,Fournitures,21S074-Accessoires et produits d'hygiène et d'art de la table,39,Produits d'entretien des sols,2021/12/17,24,30000,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,DEVLAEMINCK,Nord
259,2.8212988183858,50.4372553547509,260,API AIFE,Marché,Fournitures,Groupement de commandes pour l'achat de fournitures administratives,30,Fournitures de bureau,2020/03/27,12,9701,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,PME,L'ENTREPRISE ADAPTEE,Isère
260,2.8212988183858,50.4372553547509,261,API AIFE,Marché,Services,19S0001-Assistance XXXXX maXXXXXtrise d'ouvrage pour l'XXXXXlaboration du contrat local de santXXXXX,71,Services d'assistance dans le domaine de l'ingénierie,2019/05/29,3,18362,Ferme,62,MARCHE,Procédure adaptée,ETI,MAZARS SAS,Hauts-de-Seine
261,2.8212988183858,50.4372553547509,262,API AIFE,Marché,Travaux,20S052-Travaux de dévoiement de collecteur unitaires - Nouveau Centre Nautique à LENS,45,Travaux d'assainissement,2020/09/24,3,478194,Ferme et actualisable,62,MARCHE,Procédure adaptée,NC,SADE CGTH,Pas-de-Calais
