X,Y,objectid,commune,flux,nom,adresse,aériennes__ba___enterrées__be__,identifiant,volume_borne__m3_,marque,modèle,couleur,pédale,trappe_gros_producteurs,cliiink,etat_borne,surface___terre__ciment__herbe_,date_de_mise_en_service,appartiennent_à,convention,date_fin_convention,informations,nombre_de_logements_collectifs,nombre_de_logements_individuels,relevé_gps_code_1,lat,lat2,relevé_gps_code_2,lon,lon2,dimensions_des_plaques_de_consi,consignes_de_tri_à_jour,lat3,lon3,created_user,created_date,last_edited_user,last_edited_date
2.89311003728714,50.4211006157088,140,Fouquières-lès-Lens,Verre,,Intersection rues de Boussac et d'Artois,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.421099,"50,421099","50,421099",2.893110,"2,893110","2,893110",,,50.42110062,2.89311004,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.89400410746547,50.4193725593412,141,Fouquières-lès-Lens,Verre,,Intersection rues de la Sucrerie et Uriane Sorriaux,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.419371,"50,419371","50,419371",2.894004,"2,894004","2,894004",,Oui,50.41937256,2.89400411,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90675807030403,50.4294853210401,142,Fouquières-lès-Lens,Verre,,Intersection rues Jean Jacques Rousseau et Camilles Desmoulins,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.429487,"50,429487","50,429487",2.906758,"2,906758","2,906758",,,50.42948532,2.90675807,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91395997949525,50.4287147522914,143,Fouquières-lès-Lens,Verre,,Place du Général de Gaulle,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.428714,"50,428714","50,428714",2.913960,"2,913960","2,913960",,Non,50.42871475,2.91395998,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.8913609986595,50.4206352228607,144,Fouquières-lès-Lens,Verre,,Rue de Bourganeuf - Proche de l'intersection avec la rue d'Artois,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.420637,"50,420637","50,420637",2.891361,"2,891361","2,891361",,,50.42063522,2.891361,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.92513990441896,50.4372482300254,145,Fouquières-lès-Lens,Verre,,Rue de Fouquières - Proche de l'intersection avec l'avenue Normandie Niemen,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.437250,"50,437250","50,437250",2.925140,"2,925140","2,925140",,Non,50.43724823,2.9251399,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90097594299929,50.4324798578086,146,Fouquières-lès-Lens,Verre,,Rue de Thann - A côté du terrain de boules,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.432479,"50,432479","50,432479",2.900976,"2,900976","2,900976",,,50.43247986,2.90097594,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91977000269778,50.4316902160227,147,Fouquières-lès-Lens,Verre,,Rue Emile Zola - Face au numéro 122,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.431690,"50,431690","50,431690",2.919770,"2,919770","2,919770",,,50.43169022,2.91977,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90370798097016,50.4331626888645,148,Fouquières-lès-Lens,Verre,,Rue Raoul Briquet - Sur le parking de l'espace Stanislas Szat,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.433162,"50,433162","50,433162",2.903708,"2,903708","2,903708",,Oui,50.43316269,2.90370798,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91034197795122,50.4320907587763,149,Fouquières-lès-Lens,Verre,,Rue Victor Hugo - Face au numéro 30,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.432090,"50,432090","50,432090",2.910342,"2,910342","2,910342",,Oui,50.43209076,2.91034198,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.78076696406704,50.3923988343083,150,Givenchy-en-Gohelle,Verre,,Intersection rue Léon Degreaux et chemin des Nonnes,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.392398,"50,392398","50,392398",2.780767,"2,780767","2,780767",,Oui,50.39239883,2.78076696,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.77471804588553,50.3897895807283,151,Givenchy-en-Gohelle,Verre,,Intersection rues de la Chapelle et de la République,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.389791,"50,389791","50,389791",2.774718,"2,774718","2,774718",,,50.38978958,2.77471805,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.77268004386745,50.3973617546293,152,Givenchy-en-Gohelle,Verre,,Intersection rues du Bois Malo et Léon Degreaux,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.397361,"50,397361","50,397361",2.772680,"2,772680","2,772680",,Non,50.39736176,2.77268004,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.7783339015976,50.3877983090993,153,Givenchy-en-Gohelle,Verre,,Résidence des Verts Feuillages - A côté du numéro 23,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.387799,"50,387799","50,387799",2.778334,"2,778334","2,778334",,,50.38779831,2.7783339,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.64973592830216,50.4031524657904,154,Gouy-Servins,Verre,,Intersection rue de l'Eglise et place de la Mairie,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.403152,"50,403152","50,403152",2.649736,"2,649736","2,649736",,,50.40315247,2.64973593,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.73993611340573,50.4550437928696,155,Grenay,Verre,Cité des Coulonneux,Intersection rue des Védrines et boulevard de Romanet,BE,,,Sulo,M1,Gris foncé,Non,Oui,Non,Bon,,2015/12/01 00:00:00+00,CALL,,,,0,0,50.455043,"50,455043","50,455043",2.739936,"2,739936","2,739936",,,50.45504379,2.73993611,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.74333405552451,50.453388214255,156,Grenay,Verre,Cité des Coulonneux,Rue Arthur Lamendin,BE,,,Sulo,M1,Gris foncé,Non,Oui,Non,Bon,,2015/12/01 00:00:00+00,CALL,,,,0,0,50.453388,"50,453388","50,453388",2.743334,"2,743334","2,743334",,,50.45338821,2.74333405,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.73238205916185,50.4560317993049,157,Grenay,Verre,,Intersection avenue Guynemer et rue Pierre Pad,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.456030,"50,456030","50,456030",2.732382,"2,732382","2,732382",,Non,50.4560318,2.73238206,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.74712300233859,50.4508819580987,158,Grenay,Verre,,Intersection boulevard de la Flandre et de l'Anjou,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.450882,"50,450882","50,450882",2.747123,"2,747123","2,747123",,Non,50.45088196,2.747123,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.7563230992518,50.4513626101063,159,Grenay,Verre,,Intersection boulevard de la Picardie et rue de l'Orléannais,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.451364,"50,451364","50,451364",2.756323,"2,756323","2,756323",,Non,50.45136261,2.7563231,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.75843906330793,50.4434776311948,160,Grenay,Verre,,Intersection boulevard de la Plaine et rue du Cameroun,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.443476,"50,443476","50,443476",2.758439,"2,758439","2,758439",,Non,50.44347763,2.75843906,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.75346589072155,50.4449310301724,161,Grenay,Verre,,Intersection boulevards Fosse 11 et de Tahiti,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.444932,"50,444932","50,444932",2.753466,"2,753466","2,753466",,Non,50.44493103,2.75346589,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.73844695145075,50.4527282712858,162,Grenay,Verre,,Intersection rue des Hirondelles et place aux Cornailles,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.452729,"50,452729","50,452729",2.738447,"2,738447","2,738447",,Non,50.45272827,2.73844695,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.7523269647213,50.4514656073013,163,Grenay,Verre,,Intersection rue Fasquel et boulevard  de l'Eglise Saint-Louis,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.451465,"50,451465","50,451465",2.752327,"2,752327","2,752327",,Non,50.45146561,2.75232697,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.7372269623993,50.4500579830628,164,Grenay,Verre,,Intersection rue René Lannoy et place Daniel Breton,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.450057,"50,450057","50,450057",2.737227,"2,737227","2,737227",,Oui,50.45005798,2.73722696,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.7415120600532,50.4462966918096,165,Grenay,Verre,,Intersection rues Casimir Beugnet et Francovich,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.446295,"50,446295","50,446295",2.741512,"2,741512","2,741512",,Non,50.44629669,2.74151206,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.75191402355197,50.4485969541504,166,Grenay,Verre,,Intersection rues Casimir Beugnet et Saint-Pierre,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.448597,"50,448597","50,448597",2.751914,"2,751914","2,751914",,Non,50.44859695,2.75191402,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.74489808068667,50.4408836361627,167,Grenay,Verre,,Rue de Condé - A côté de l'entrée de la déchèterie,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.440885,"50,440885","50,440885",2.744898,"2,744898","2,744898",,Oui,50.44088364,2.74489808,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.7391130914949,50.4578323363924,168,Grenay,Verre,,Rue de la Victoire - Face au numéro 85,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.457833,"50,457833","50,457833",2.739113,"2,739113","2,739113",,Non,50.45783234,2.73911309,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.75422191536855,50.454059601194,169,Grenay,Verre,,Rue Debussy - A côté du numéro 12,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.454058,"50,454058","50,454058",2.754222,"2,754222","2,754222",,,50.4540596,2.75422192,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.7553648947584,50.4445724488346,170,Grenay,Verre,,Rue du Cambodge - Face au numéro 43,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.444573,"50,444573","50,444573",2.755365,"2,755365","2,755365",,,50.44457245,2.75536489,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.74318695165057,50.4523620606497,171,Grenay,Verre,,Rue du Périgord - Proche de l'intersection avec la rue Arthur Lamendin,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.452363,"50,452363","50,452363",2.743187,"2,743187","2,743187",,Non,50.45236206,2.74318695,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.73863792382034,50.4478530879932,172,Grenay,Verre,,Rue François Beaucamp - Face au numéro 47,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.447852,"50,447852","50,447852",2.738638,"2,738638","2,738638",,Non,50.44785309,2.73863792,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90617704433938,50.4432182311218,173,Harnes,Verre,Résidence de la Place Basse,Rue Modeste Virel,BE,,,Inconnu 2,,Gris foncé,Non,Non,Non,Bon,,,Logement Rural,,,,0,0,50.443219,"50,443219","50,443219",2.906177,"2,906177","2,906177",,,50.44321823,2.90617704,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90606999400185,50.444068909313,174,Harnes,Verre,Résidence de la Place Basse,Rue Modeste Virel,BE,,,Inconnu 2,,Gris foncé,Non,Non,Non,Bon,,,Logement Rural,,,,0,0,50.444070,"50,444070","50,444070",2.906070,"2,906070","2,906070",,,50.44406891,2.90606999,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90245008513749,50.4491157531714,175,Harnes,Verre,Résidence Durazzo,Rue de Scutari,BE,,,Sulo,M1,Gris foncé,Non,Oui,Non,Bon,,2008/02/01 00:00:00+00,LTO Habitat,,,,0,0,50.449117,"50,449117","50,449117",2.902450,"2,902450","2,902450",,,50.44911575,2.90245008,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90766596744743,50.4440689089358,176,Harnes,Verre,Résidence les Trois Clés d'Or,Rue Etienne Goffart,BE,,,Tercol,Iroise,Gris foncé,Non,Oui,Non,Bon,,2018/06/18 00:00:00+00,Maisons et Cités,,,,0,0,50.444068,"50,444068","50,444068",2.907666,"2,907666","2,907666",,,50.44406891,2.90766597,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90613293610879,50.4422950742144,177,Harnes,Verre,,Allée des Peupliers - Proche de l'intersection avec l'avenue Barbusse,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.442294,"50,442294","50,442294",2.906133,"2,906133","2,906133",,Non,50.44229507,2.90613294,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.89816689517102,50.4502754212239,178,Harnes,Verre,,Avenue Barbusse - Devant la piscine,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.450276,"50,450276","50,450276",2.898167,"2,898167","2,898167",,,50.45027542,2.89816689,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91546797834099,50.4463005069526,179,Harnes,Verre,,Avenue des Saules - Face au numéro 67,BA,,4,Sulo,Citybulle,Vert,Non,Non,Non,,,,CALL,,,,,,50.446300,"50,446300","50,446300",2.915468,"2,915468","2,915468",,Non,50.44630051,2.91546798,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90037393585346,50.4412002563442,180,Harnes,Verre,,Intersection allée des Platanes et résidence les Perces Neiges,BA,,4,Sulo,Citybulle,Vert,Non,Non,Non,,,,CALL,,,,,,50.441200,"50,441200","50,441200",2.900374,"2,900374","2,900374",,Non,50.44120026,2.90037394,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.88621211155846,50.4407958983273,181,Harnes,Verre,,Intersection avenue de la Fosse et route de Lens,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.440796,"50,440796","50,440796",2.886212,"2,886212","2,886212",,Non,50.4407959,2.88621211,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.88072395309371,50.4450836181328,182,Harnes,Verre,,Intersection chemin de la 2E Voie et avenue de la Fosse,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.445083,"50,445083","50,445083",2.880724,"2,880724","2,880724",,Non,50.44508362,2.88072395,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.89240407855101,50.449146270604,183,Harnes,Verre,,Intersection chemin de Vermelles et rue des Ardennes,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.449148,"50,449148","50,449148",2.892404,"2,892404","2,892404",,Non,50.44914627,2.89240408,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90444397879182,50.4453315730893,184,Harnes,Verre,,Intersection Grand Place et rue Montceau-les-Mines,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.445333,"50,445333","50,445333",2.904444,"2,904444","2,904444",,Non,50.44533157,2.90444398,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.89338111922593,50.4403724671865,185,Harnes,Verre,,Intersection rue de Varsovie et allée des Platanes,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.440371,"50,440371","50,440371",2.893381,"2,893381","2,893381",,,50.44037247,2.89338112,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.89092898430506,50.4412841803004,186,Harnes,Verre,,Intersection rue de Varsovie et route de Lens,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.441283,"50,441283","50,441283",2.890929,"2,890929","2,890929",,Non,50.44128418,2.89092898,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91402602243944,50.4481735226347,187,Harnes,Verre,,Intersection rue du 11 Novembre et allée des Bouleaux,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.448172,"50,448172","50,448172",2.914026,"2,914026","2,914026",,,50.44817352,2.91402602,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.87413907082465,50.4412651062853,188,Harnes,Verre,,Intersection rues de Baccarat et de Charlevilles,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.441264,"50,441264","50,441264",2.874139,"2,874139","2,874139",,,50.44126511,2.87413907,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90911889141349,50.4487876890202,189,Harnes,Verre,,Intersection rues de Bretagne et de Picardie,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.448788,"50,448788","50,448788",2.909119,"2,909119","2,909119",,,50.44878769,2.90911889,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.88734602895792,50.4449386596652,190,Harnes,Verre,,Intersection rues de Mirecourt et de Commercy,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.444940,"50,444940","50,444940",2.887346,"2,887346","2,887346",,,50.44493866,2.88734603,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.87745594965326,50.4408683781009,191,Harnes,Verre,,Intersection rues de Sarreguemines et de Belfort,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.440870,"50,440870","50,440870",2.877456,"2,877456","2,877456",,Non,50.44086838,2.87745595,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.88660097147252,50.4464302061689,192,Harnes,Verre,,Intersection rues de Stalingrad et du Chemin de Fer,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.446429,"50,446429","50,446429",2.886601,"2,886601","2,886601",,Non,50.44643021,2.88660097,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90597605739638,50.4530677795928,193,Harnes,Verre,,Intersection rues de Valmy et de Hondschoote,BA,,4,Sulo,Citybulle,Vert,Non,Non,Non,,,,CALL,,,,,,50.453068,"50,453068","50,453068",2.905976,"2,905976","2,905976",,Non,50.45306778,2.90597606,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91193795210518,50.4528160102651,194,Harnes,Verre,,Intersection rues Léon Duhamel et de Vimy,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.452816,"50,452816","50,452816",2.911938,"2,911938","2,911938",,,50.45281601,2.91193795,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.89395904517063,50.4483108516683,195,Harnes,Verre,,Rue Blaise Pascal - Face au numéro 2,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,2021/06/17 00:00:00+00,CALL,,,,,,50.448311,"50,448311","50,448311",2.893959,"2,893959","2,893959",,Oui,50.44831085,2.89395905,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.89348697747686,50.443134307726,196,Harnes,Verre,,Rue d'Andrinopole - Proche de l'intersection avec la rue d'Athènes,BA,,4,Sulo,Citybulle,Vert,Non,Non,Non,,,,CALL,,,,,,50.443133,"50,443133","50,443133",2.893487,"2,893487","2,893487",,Non,50.44313431,2.89348698,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.9028789995182,50.4511566163624,197,Harnes,Verre,,Rue des Anciens Combattants - Face au numéro 10,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.451157,"50,451157","50,451157",2.902879,"2,902879","2,902879",,Non,50.45115662,2.902879,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91105699474662,50.4507675166938,198,Harnes,Verre,,Rue Marcel Duquesnoy - Proche de l'intersection avec le chemin du Bois,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.450768,"50,450768","50,450768",2.911057,"2,911057","2,911057",,,50.45076752,2.911057,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.87620902099412,50.4427223206576,199,Harnes,Verre,,Rue Saint Avold - A côté du numéro 77,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.442724,"50,442724","50,442724",2.876209,"2,876209","2,876209",,Non,50.44272232,2.87620902,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
,,200,Harnes,Verre,,Rue Sébastopol - A localiser,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,,,,,,,,,,,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.8782930369675,50.4447059630853,201,Harnes,Verre,,ZAL chemin de la 2E Voie - Proche de l'intersection avec le chemin de la 2E Voie,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.444705,"50,444705","50,444705",2.878293,"2,878293","2,878293",,Non,50.44470596,2.87829304,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.81447100605303,50.4842681876718,202,Hulluch,Verre,Résidence les Champs Jarret,Rue Albert Fillaert,BE,,,Sulo,M1,Gris foncé,Non,Oui,Oui,Bon,,2014/04/08 00:00:00+00,Lotissement privé,,,,0,0,50.484270,"50,484270","50,484270",2.814471,"2,814471","2,814471",,,50.48426819,2.81447101,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.81176710079068,50.4847679141824,203,Hulluch,Verre,Résidence les Champs Jarret,Rue Albert Fillaert - Proche rue du Chemin vert,BE,,,Sulo,M1,Gris foncé,Non,Oui,Non,Bon,,2014/04/08 00:00:00+00,Lotissement privé,,,,0,0,50.484768,"50,484768","50,484768",2.811767,"2,811767","2,811767",,,50.48476791,2.8117671,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.80784511586162,50.4900627141264,204,Hulluch,Verre,Résidence Salengro,Rue Victor Dubois,BE,,,Sulo,M1,Gris foncé,Non,Oui,Oui,Bon,,2015/08/10 00:00:00+00,Lotissement privé,,,,0,0,50.490062,"50,490062","50,490062",2.807845,"2,807845","2,807845",,,50.49006271,2.80784512,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.81579399164846,50.4868431086229,205,Hulluch,Verre,,Intersection chemin Vert et Petit Chemin de la Bassée,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.486843,"50,486843","50,486843",2.815794,"2,815794","2,815794",,,50.48684311,2.81579399,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.80678391502562,50.4855194093325,206,Hulluch,Verre,,Intersection rues de Dunkerque et de Merlimont,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.485519,"50,485519","50,485519",2.806784,"2,806784","2,806784",,Oui,50.48551941,2.80678391,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.82674098044946,50.4892234803615,207,Hulluch,Verre,,Intersection rues du Marais et Rayere,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.489224,"50,489224","50,489224",2.826741,"2,826741","2,826741",,Oui,50.48922348,2.82674098,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.80392408365604,50.4849586487381,208,Hulluch,Verre,,Intersection rues du Tréport et d'Etretat,BSE,,,Tercol,Aven,Gris foncé,Non,Non,Non,Bon,,2021/04/06 00:00:00+00,Lotissement privé,,,,0,0,50.484959,"50,484959","50,484959",2.803924,"2,803924","2,803924",,Non,50.48495865,2.80392408,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.81635999726418,50.4824562071484,209,Hulluch,Verre,,Intersection rues Emile Basly et Pierre Malvoisin,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.482455,"50,482455","50,482455",2.816360,"2,816360","2,816360",,Non,50.48245621,2.81636,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.80904507632667,50.4921073914109,210,Hulluch,Verre,,Intersection rues Guynemer et Roger Salengro,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.492106,"50,492106","50,492106",2.809045,"2,809045","2,809045",,Oui,50.49210739,2.80904508,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
